Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,30,421,86.426,0.57,0.242,0.94,0.581,27.304,22.443,23.152
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,31,438,88.77,0.714,0.644,0.938,0.602,29.915,20.955,23.615
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,32,385,79.841,0.705,-0.459,0.953,0.598,27.653,19.603,22.14
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,33,74,39.556,0.96,-0.283,0.892,0.487,18.882,5.304,9.707
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,34,410,85.355,0.699,0.135,0.936,0.621,28.811,20.609,22.848
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,35,349,89.397,0.902,0.962,0.916,0.407,34.546,14.928,21.08
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,36,546,99.255,0.75,0.997,0.96,0.595,34.56,22.842,26.366
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,37,51,37.006,0.979,0.586,0.836,0.309,18.396,3.726,8.058
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,38,222,63.941,0.853,1.351,0.949,0.587,24.52,12.79,16.812
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,39,122,48.663,0.872,-1.216,0.891,0.494,18.763,9.175,12.463
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,40,13,12.657,0.973,0.812,0.867,0.31,8.749,2.029,4.068
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,41,117,51.142,0.951,1.519,0.86,0.562,23.303,7.171,12.205
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,42,258,68.77,0.813,1.366,0.966,0.614,25.107,14.63,18.124
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,43,181,61.527,0.917,1.247,0.938,0.516,25.27,10.087,15.181
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,44,126,47.456,0.862,-1.195,0.906,0.553,18.606,9.433,12.666
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,45,47,29.178,0.936,0.849,0.87,0.427,13.468,4.739,7.736
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,46,15,14.207,0.981,1.243,0.75,0.417,10.033,1.929,4.37
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,top_right,void,47,39,30.485,0.983,1.348,0.75,0.382,17.11,3.177,7.047
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,part,0,38305,4191.833,0.138,-0.677,0.754,0.703,279.273,276.613,220.843
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,1,147,49.799,0.812,1.203,0.942,0.612,19.187,11.19,13.681
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,2,123,49.385,0.9,-1.326,0.885,0.532,20.131,8.769,12.514
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,3,351,87.012,0.903,-1.444,0.936,0.577,34.484,14.813,21.14
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,4,233,65.42,0.835,-1.525,0.932,0.597,24.704,13.577,17.224
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,5,162,54.284,0.879,0.792,0.959,0.529,21.738,10.361,14.362
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,6,266,81.941,0.942,-1.44,0.914,0.553,33.681,11.345,18.403
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,7,376,78.426,0.423,0.426,0.957,0.603,24.329,22.041,21.88
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,8,410,82.669,0.562,0.909,0.949,0.584,26.43,21.856,22.848
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,9,412,95.569,0.877,-0.955,0.924,0.433,35.25,16.955,22.904
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,10,328,79.113,0.804,0.155,0.929,0.595,28.176,16.766,20.436
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,11,461,87.497,0.639,0.848,0.954,0.588,29.018,22.311,24.227
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,12,67,41.213,0.974,-0.505,0.838,0.338,20.088,4.556,9.236
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,13,402,95.012,0.901,-1.394,0.922,0.543,36.603,15.857,22.624
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,14,314,97.941,0.962,0.145,0.887,0.488,41.101,11.254,19.995
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,15,211,83.077,0.976,0.146,0.879,0.48,37.069,8.098,16.391
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,16,233,78.391,0.94,-1.071,0.9,0.396,31.643,10.817,17.224
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,17,658,109.74,0.76,-1.397,0.94,0.588,38.016,24.698,28.945
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,18,8,6.0,0.987,-0.197,0.727,0.571,7.746,1.225,3.192
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,19,597,112.326,0.889,-1.155,0.94,0.526,43.116,19.745,27.57
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,20,317,84.426,0.907,0.602,0.938,0.48,33.036,13.882,20.09
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,21,462,95.598,0.824,0.588,0.943,0.555,34.5,19.571,24.254
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,22,89,48.485,0.977,-0.148,0.899,0.645,23.798,5.028,10.645
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,23,399,82.184,0.787,0.918,0.948,0.614,29.943,18.49,22.539
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,24,615,114.326,0.886,-1.18,0.93,0.53,43.732,20.255,27.983
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,25,396,81.012,0.516,-0.098,0.943,0.611,25.614,21.945,22.454
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,26,352,87.426,0.875,1.158,0.934,0.524,32.134,15.581,21.17
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,27,28,19.657,0.919,-0.19,0.875,0.56,10.07,3.963,5.971
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,28,377,80.77,0.795,1.497,0.947,0.64,29.398,17.834,21.909
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,29,403,83.841,0.444,-0.023,0.944,0.576,25.57,22.907,22.652
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,30,404,86.805,0.785,0.652,0.946,0.555,30.573,18.931,22.68
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,31,75,39.763,0.955,-0.324,0.893,0.521,18.429,5.496,9.772
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,32,327,86.811,0.913,0.946,0.921,0.393,34.332,14.001,20.405
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,33,368,78.426,0.684,-0.597,0.944,0.593,26.612,19.42,21.646
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,34,387,82.184,0.648,0.026,0.942,0.607,27.036,20.588,22.198
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,35,500,97.876,0.797,0.994,0.94,0.545,34.53,20.843,25.231
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,36,19,19.414,0.992,0.568,0.792,0.247,13.972,1.753,4.918
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,37,197,61.077,0.88,1.389,0.908,0.583,24.405,11.599,15.838
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,38,91,42.592,0.91,-1.218,0.883,0.506,17.584,7.296,10.764
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,39,96,48.556,0.96,1.435,0.835,0.48,22.355,6.29,11.056
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,40,212,62.284,0.874,1.386,0.942,0.627,24.954,12.112,16.429
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,41,147,58.698,0.943,1.276,0.896,0.471,24.705,8.237,13.681
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,42,6,4.414,0.987,0.941,0.75,0.3,6.346,1.029,2.764
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,43,90,41.627,0.917,-1.256,0.882,0.474,17.8,7.089,10.705
2024-03-26_13-13-33-746_MV540-H@xWyHvMbxwzDCYCHtB+sRAABM.bmp,bottom_right,void,44,3,1.0,1.0,1.571,1.0,1.0,3.266,0.0,1.954
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,part,0,38747,4107.779,0.125,-0.91,0.761,0.732,278.824,276.645,222.113
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,1,85,35.556,0.74,-1.49,0.924,0.675,13.148,8.85,10.403
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,2,89,43.935,0.95,-1.375,0.864,0.53,20.279,6.346,10.645
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,3,217,74.148,0.951,-1.328,0.893,0.47,31.446,9.703,16.622
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,4,194,62.627,0.891,-1.485,0.907,0.574,24.83,11.296,15.717
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,5,151,52.284,0.875,0.966,0.932,0.53,20.862,10.096,13.866
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,6,176,68.077,0.955,-1.326,0.884,0.473,29.036,8.63,14.97
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,7,347,75.355,0.235,0.721,0.94,0.629,22.497,21.869,21.019
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,8,365,77.598,0.511,1.084,0.946,0.608,24.425,20.993,21.558
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,9,351,80.184,0.707,0.217,0.936,0.57,26.779,18.929,21.14
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,10,290,80.29,0.915,-0.837,0.924,0.414,32.036,12.949,19.216
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,11,456,87.255,0.653,0.95,0.95,0.605,29.085,22.028,24.096
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,12,377,101.426,0.946,0.176,0.908,0.482,41.279,13.383,21.909
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,13,248,88.32,0.971,0.164,0.873,0.454,38.628,9.255,17.77
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,14,360,88.77,0.904,-1.324,0.93,0.556,34.711,14.84,21.409
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,15,151,63.184,0.955,-0.965,0.888,0.336,27.248,8.053,13.866
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,16,608,105.74,0.765,-1.329,0.943,0.577,36.717,23.649,27.823
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,17,615,115.74,0.893,-1.167,0.935,0.518,44.303,19.955,27.983
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,18,249,71.113,0.894,0.547,0.95,0.532,28.17,12.609,17.806
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,19,610,114.912,0.895,-1.206,0.936,0.533,44.353,19.783,27.869
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,20,160,56.728,0.933,-0.102,0.93,0.711,24.579,8.848,14.273
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,21,444,84.426,0.35,0.39,0.947,0.632,25.793,24.162,23.776
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,22,363,76.77,0.763,0.911,0.958,0.631,27.87,18.001,21.499
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,23,391,84.527,0.791,0.49,0.956,0.613,30.24,18.503,22.312
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,24,389,82.77,0.798,1.441,0.944,0.627,30.008,18.084,22.255
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,25,346,83.012,0.86,1.161,0.933,0.531,31.053,15.868,20.989
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,26,83,38.314,0.852,0.063,0.883,0.615,15.073,7.896,10.28
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,27,475,90.012,0.525,0.621,0.948,0.607,28.415,24.182,24.592
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,28,348,78.527,0.793,0.535,0.964,0.608,28.462,17.336,21.05
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,29,125,50.592,0.925,-0.235,0.893,0.568,21.423,8.135,12.616
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,30,408,82.426,0.635,-0.402,0.947,0.607,27.282,21.07,22.792
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,31,457,89.012,0.65,0.337,0.944,0.614,29.489,22.412,24.122
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,32,316,85.397,0.914,0.946,0.927,0.38,34.056,13.826,20.059
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,33,480,94.912,0.793,0.888,0.956,0.556,33.735,20.573,24.722
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,34,217,64.284,0.878,1.334,0.923,0.596,25.404,12.142,16.622
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,35,140,53.491,0.869,-1.273,0.897,0.49,20.214,10.008,13.351
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,36,106,47.556,0.938,1.507,0.855,0.552,20.989,7.255,11.617
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,37,259,67.077,0.83,1.32,0.952,0.64,25.606,14.299,18.16
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,38,182,64.113,0.938,1.226,0.905,0.481,27.133,9.416,15.223
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,39,152,52.456,0.836,-1.27,0.916,0.557,19.793,10.864,13.912
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,40,20,16.692,0.958,0.897,0.87,0.417,9.369,2.686,5.046
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,41,2,0.0,1.0,1.571,1.0,1.0,2.0,0.0,1.596
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,42,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,top_left,void,43,38,28.864,0.981,1.336,0.809,0.475,16.26,3.156,6.956
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,part,0,38878,4123.147,0.111,-0.834,0.76,0.735,279.098,277.36,222.488
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,1,145,49.213,0.691,1.286,0.929,0.62,17.203,12.433,13.587
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,2,134,55.213,0.92,-1.246,0.882,0.486,22.409,8.771,13.062
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,3,328,84.255,0.894,-1.323,0.927,0.506,32.673,14.664,20.436
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,4,249,69.87,0.846,-1.369,0.912,0.576,25.989,13.842,17.806
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,5,189,59.113,0.847,0.946,0.94,0.556,22.529,11.968,15.513
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,6,47,32.042,0.979,0.912,0.87,0.285,17.393,3.541,7.736
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,7,247,75.527,0.935,-1.36,0.918,0.519,31.426,11.173,17.734
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,8,379,78.426,0.401,0.12,0.94,0.607,24.103,22.084,21.967
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,9,400,81.255,0.524,0.822,0.95,0.592,25.754,21.941,22.568
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,10,34,25.349,0.977,0.602,0.829,0.327,14.417,3.093,6.58
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,11,354,81.113,0.773,0.164,0.922,0.61,28.473,18.058,21.23
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,12,357,86.326,0.878,-0.85,0.932,0.456,32.782,15.676,21.32
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,13,480,90.083,0.606,0.911,0.949,0.593,29.145,23.188,24.722
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,14,253,90.527,0.971,0.182,0.904,0.463,39.052,9.345,17.948
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,15,355,100.634,0.95,0.196,0.906,0.464,41.13,12.813,21.26
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,16,376,89.598,0.894,-1.316,0.917,0.55,34.685,15.554,21.88
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,17,206,70.977,0.938,-0.982,0.907,0.402,29.391,10.222,16.195
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,18,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,19,613,113.74,0.887,-1.12,0.927,0.521,43.463,20.091,27.937
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,20,621,104.912,0.732,-1.336,0.952,0.599,35.937,24.481,28.119
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,21,166,59.556,0.935,-0.117,0.907,0.638,25.403,9.003,14.538
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,22,254,75.598,0.918,0.593,0.92,0.47,30.237,12.006,17.983
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,23,612,112.326,0.885,-1.139,0.93,0.54,43.228,20.119,27.915
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,24,428,82.426,0.385,-0.114,0.957,0.634,25.469,23.508,23.344
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,25,395,86.355,0.836,0.574,0.95,0.572,32.274,17.688,22.426
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,26,364,77.355,0.798,0.913,0.958,0.633,28.843,17.373,21.528
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,27,74,33.899,0.831,-0.092,0.925,0.712,13.522,7.522,9.707
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,28,427,86.426,0.373,0.644,0.932,0.587,25.932,24.056,23.317
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,29,366,78.77,0.785,1.513,0.946,0.642,28.706,17.786,21.587
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,30,314,80.426,0.88,1.173,0.935,0.506,30.578,14.521,19.995
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,31,107,47.627,0.926,-0.267,0.907,0.51,19.974,7.549,11.672
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,32,340,78.77,0.821,0.644,0.942,0.569,29.032,16.591,20.806
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,33,405,82.426,0.617,0.253,0.951,0.607,27.327,21.5,22.708
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,34,366,78.426,0.635,-0.467,0.943,0.589,25.894,20.0,21.587
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,35,283,79.74,0.913,0.984,0.913,0.38,31.692,12.947,18.982
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,36,439,92.154,0.819,0.987,0.95,0.512,33.269,19.087,23.642
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,37,183,59.42,0.895,1.43,0.938,0.616,24.196,10.806,15.264
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,38,100,45.42,0.917,-1.19,0.885,0.478,18.821,7.496,11.284
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,39,83,42.728,0.952,1.486,0.912,0.659,19.29,5.881,10.28
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,40,199,62.042,0.873,1.434,0.961,0.638,24.275,11.833,15.918
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,41,103,45.006,0.909,-1.238,0.92,0.542,18.634,7.768,11.452
2024-03-26_13-14-39-934_MV540-H@xWyHvMbxwzDCYCHtB+sRAABN.bmp,bottom_left,void,42,129,55.627,0.948,1.319,0.884,0.516,23.761,7.535,12.816
